ts,record_id,market_index,funding_rate,cumulative_funding_rate_long,cumulative_funding_rate_short,oracle_price_twap,mark_price_twap
2022-03-03 06:00:01-05:00,19730,0,71432268333,1476303707799173,404873997902947,996062071298,996233508742
2022-03-03 06:00:05-05:00,19731,12,-332923661666,39990384554612,25601965145177,1110822306755,1110023289967
2022-03-03 06:00:06-05:00,19732,8,63300088750,158079534456518,77632418855923,182367587818,182519508031
2022-03-03 06:00:06-05:00,19733,2,7142057115416,48406918540712791,37850184349451960,28956647016266,28973787953343
2022-03-03 06:00:48-05:00,19734,1,120468325280000,1002800450897763150,451143489716833373,433020184616773,433309308597445
2022-03-03 06:00:48-05:00,19735,7,148282916,241680864696009,239230720131534,323737933319,323738289198
2022-03-03 06:00:56-05:00,19736,4,205213281666,204202750093315,37595319431558,824565340272,825057852148
2022-03-03 06:01:04-05:00,19737,3,-523586361666,-110811090797141,-169808309588719,928055189630,926798582362
2022-03-03 06:02:25-05:00,19738,11,397648206666,44464893958730,44464893958730,451598903621,452553259317
2022-03-03 06:03:50-05:00,19739,10,2698215416,1116397190796,1116397190796,8340016788,8346492505
2022-03-03 06:05:22-05:00,19740,6,11342958333,11845855053529,9630648808767,16054292188,16081515288
2022-03-03 06:05:42-05:00,19741,9,4365356666,748385269113,748385269113,9157402285,9167879141
2022-03-03 06:08:27-05:00,19742,5,1033944912083,2926757854384397,1297208501930599,4073143544261,4075625012050
2022-03-03 07:00:33-05:00,19743,1,152388602414583,1002952839500177733,451295878319247956,434090191598464,434455924244259
2022-03-03 07:00:34-05:00,19744,12,-327380660000,39663003894612,25274584485177,1114024500559,1113238786975
2022-03-03 07:00:36-05:00,19745,0,29516434583,1476333224233756,404903514337530,1000371755572,1000442595015
2022-03-03 07:01:05-05:00,19746,10,2344347500,1118741538296,1118741538296,8354362835,8359989269
2022-03-03 07:01:16-05:00,19747,3,-585787056250,-111396877853391,-170394096644969,932498561032,931092672097
2022-03-03 07:01:29-05:00,19748,7,16780245000,241697644941009,239247500376534,323997296921,324037569509
2022-03-03 07:01:32-05:00,19749,9,4315892916,752701162029,752701162029,9178488524,9188846667
2022-03-03 07:01:33-05:00,19750,8,39768757916,158119303214434,77672187613839,183117752468,183213197487
2022-03-03 07:01:33-05:00,19751,6,8974174583,11854829228112,9639622983350,16104785403,16126323422
2022-03-03 07:01:37-05:00,19752,2,6446297832083,48413364838544874,37856630647284043,29108763668505,29124234783302
2022-03-03 07:01:41-05:00,19753,4,234688257500,204437438350815,37830007689058,823864707358,824427959176
2022-03-03 07:02:14-05:00,19754,5,882659079583,2927640513463980,1298091161010182,4080878245611,4082996627402
2022-03-03 07:05:36-05:00,19755,11,259755126666,44724649085396,44724649085396,452886241844,453509654148
2022-03-03 08:00:02-05:00,19756,7,27771703750,241725416644759,239275272080284,322980723268,323047375357
2022-03-03 08:00:04-05:00,19757,5,569066261666,2928209579725646,1298660227271848,4092593748151,4093959507179
2022-03-03 08:00:05-05:00,19758,9,3725779583,756426941612,756426941612,9205709170,9214651041
2022-03-03 08:00:27-05:00,19759,4,157952867083,204595391217898,37987960556141,823952457353,824331544234
2022-03-03 08:00:27-05:00,19760,10,2136543750,1120878082046,1120878082046,8358114544,8363242249
2022-03-03 08:00:29-05:00,19761,0,7821350833,1476341045584589,404911335688363,1001687367122,1001706138364
2022-03-03 08:00:33-05:00,19762,6,5482819583,11860312047695,9645105802933,16149249331,16162408098
2022-03-03 08:01:22-05:00,19763,8,21827360833,158141130575267,77694014974672,183842942148,183895327814
2022-03-03 08:01:23-05:00,19764,12,-297768172083,39365235722529,24976816313094,1113722449338,1113007805725
2022-03-03 08:01:25-05:00,19765,1,146899565919166,1003099739066096899,451442777885167122,435064664789495,435417223747701
2022-03-03 08:01:25-05:00,19766,11,174266241250,44898915326646,44898915326646,453708245546,454126484525
2022-03-03 08:01:25-05:00,19767,3,-593064114166,-111989941967557,-170987160759135,931499744494,930076390620
2022-03-03 08:08:12-05:00,19768,2,4416222624583,48417781061169457,37861046869908626,29155599808153,29166198742452
2022-03-03 09:00:00-05:00,19769,3,-640905743333,-112630847710890,-171628066502468,932481722827,930943549043
2022-03-03 09:00:00-05:00,19770,4,257375087500,204852766305398,38245335643641,818537735856,819155436066
2022-03-03 09:00:04-05:00,19771,6,4252622916,11864564670611,9649358425849,16223618201,16233824496
2022-03-03 09:00:04-05:00,19772,1,90437498689166,1003190176564786065,451533215383856288,436569688685068,436786738681922
2022-03-03 09:00:09-05:00,19773,8,12483685833,158153614261100,77706498660505,184657728533,184687689379
2022-03-03 09:00:10-05:00,19774,5,-72112167500,2928137467558146,1298588115104348,4108994901469,4108821832267
2022-03-03 09:00:12-05:00,19775,2,6073118090833,48423854179260290,37867119987999459,29198172594203,29212748077621
2022-03-03 09:00:12-05:00,19776,9,2275662916,758702604528,758702604528,9241877871,9247339462
2022-03-03 09:00:13-05:00,19777,10,1869739166,1122747821212,1122747821212,8363250304,8367737678
2022-03-03 09:00:13-05:00,19778,12,-232802110416,39132433612113,24744014202678,1112394162793,1111835437728
2022-03-03 09:00:21-05:00,19779,11,86082582500,44984997909146,44984997909146,455199821377,455406419575
2022-03-03 09:00:32-05:00,19780,0,80271712500,1476421317297089,404991607400863,999027424621,999220076731
2022-03-03 09:00:57-05:00,19781,7,-45897500,241725370747259,239275226182784,323851734613,323851624459
2022-03-03 10:00:04-05:00,19782,3,-641404087083,-113272251797973,-172269470589551,932222854500,930683484691
2022-03-03 10:00:08-05:00,19783,10,2877921250,1125625742462,1125625742462,8353055628,8359962639
2022-03-03 10:00:08-05:00,19784,0,254807005833,1476676124302922,405246414406696,996580838631,997192375445
2022-03-03 10:00:08-05:00,19785,6,6556838750,11871121509361,9655915264599,16237414755,16253151168
2022-03-03 10:00:08-05:00,19786,4,367129280000,205219895585398,38612464923641,809263158567,810144268839
2022-03-03 10:00:15-05:00,19787,2,12090969343750,48435945148604040,37879210957343209,29118050018637,29147068345062
2022-03-03 10:00:18-05:00,19788,1,154524328347083,1003344700893133148,451687739712203371,436893728341175,437264586729208
2022-03-03 10:00:18-05:00,19789,12,-238177651250,38894255960863,24505836551428,1114160222072,1113588595709
2022-03-03 10:00:22-05:00,19790,7,-9985230416,241715385516843,239265240952368,325671107361,325647142808
2022-03-03 10:00:25-05:00,19791,9,2801520833,761504125361,761504125361,9242603531,9249327181
2022-03-03 10:00:26-05:00,19792,5,283203741250,2928420671299396,1298871318845598,4105651807070,4106331496049
2022-03-03 10:00:30-05:00,19793,8,17493238333,158171107499433,77723991898838,184531202756,184573186528
2022-03-03 10:06:11-05:00,19794,11,226896234166,45211894143312,45211894143312,454976684577,455521235539
2022-03-03 11:00:02-05:00,19795,3,-432013760833,-113704265558806,-172701484350384,917829055864,916792222838
2022-03-03 11:00:11-05:00,19796,5,1975997772500,2930396669071896,1300847316618098,4069830224971,4074572619625
2022-03-03 11:00:11-05:00,19797,7,26941280833,241742326797676,239292182233201,321636877112,321701536186
2022-03-03 11:00:25-05:00,19798,2,13554555703750,48449499704307790,37892765513046959,28686892325282,28719423258971
2022-03-03 11:00:26-05:00,19799,4,407898097083,205627793682481,39020363020724,791884456356,792863411789
2022-03-03 11:00:42-05:00,19800,8,39606624166,158210714123599,77763598523004,183185393508,183280449406
2022-03-03 11:00:42-05:00,19801,11,439180538750,45651074682062,45651074682062,449735471574,450789504867
2022-03-03 11:00:45-05:00,19802,0,956396412083,1477632520715005,406202810818779,974324400042,976619751431
2022-03-03 11:00:45-05:00,19803,9,4791010000,766295135361,766295135361,9143122944,9154621368
2022-03-03 11:00:45-05:00,19804,6,9871080000,11880992589361,9665786344599,15989559834,16013250426
2022-03-03 11:00:46-05:00,19805,10,5423120833,1131048863295,1131048863295,8192452889,8205468379
2022-03-03 11:00:48-05:00,19806,1,204231928602083,1003548932821735231,451891971640805454,431671480368623,432161636997268
2022-03-03 11:00:57-05:00,19807,12,-204157232500,38690098728363,24301679318928,1110905400003,1110415422645
2022-03-03 12:00:00-05:00,19808,6,12309202500,11893301791861,9678095547099,15818981274,15848523360
2022-03-03 12:00:00-05:00,19809,7,40557488750,241782884286426,239332739721951,319516855612,319614193585
2022-03-03 12:00:00-05:00,19810,3,-356731275000,-114060996833806,-173058215625384,906768620394,905912465334
2022-03-03 12:00:00-05:00,19811,10,7219599583,1138268462878,1138268462878,8088023535,8105350574
2022-03-03 12:00:00-05:00,19812,8,66220134166,158276934257765,77829818657170,182175254134,182334182456
2022-03-03 12:00:02-05:00,19813,0,1142154060833,1478774674775838,407344964879612,963548633097,966289802843
2022-03-03 12:00:03-05:00,19814,4,341167312083,205968960994564,39361530332807,786548475189,787367276738
2022-03-03 12:00:03-05:00,19815,1,237604766749166,1003786537588484397,452129576407554620,427573312303693,428143563743891
2022-03-03 12:00:03-05:00,19816,2,13523234605000,48463022938912790,37906288747651959,28415899406260,28448355169312
2022-03-03 12:00:04-05:00,19817,5,2331442185416,2932728111257312,1303178758803514,4040584586106,4046180047351
2022-03-03 12:00:04-05:00,19818,9,6325567916,772620703277,772620703277,9041422184,9056603547
2022-03-03 12:00:12-05:00,19819,12,-123579331250,38566519397113,24178099987678,1104328704120,1104032113725
2022-03-03 12:06:45-05:00,19820,11,580948897083,46232023579145,46232023579145,445836803320,447231080673
2022-03-03 13:00:07-05:00,19821,7,28680532500,241811564818926,239361420254451,318836263013,318905096291
2022-03-03 13:00:07-05:00,19822,10,9367077500,1147635540378,1147635540378,8023730455,8046211441
2022-03-03 13:00:07-05:00,19823,8,87179017500,158364113275265,77916997674670,181581859880,181791089522
2022-03-03 13:00:07-05:00,19824,12,-62325727083,38504193670030,24115774260595,1098204999249,1098055417504
2022-03-03 13:00:07-05:00,19825,3,-226158852916,-114287155686722,-173284374478300,888900546226,888357764979
2022-03-03 13:00:07-05:00,19826,2,10431133483333,48473454072396123,37916719881135292,28265391013009,28290425733369
2022-03-03 13:00:09-05:00,19827,1,250153504569166,1004036691093053563,452379729912123786,425237710688878,425838079099844
2022-03-03 13:00:09-05:00,19828,4,292024054166,206260985048730,39653554386973,782984258463,783685116193
2022-03-03 13:00:09-05:00,19829,5,2848717306250,2935576828563562,1306027476109764,4025206166733,4032043088268
2022-03-03 13:00:09-05:00,19830,6,14313225833,11907615017694,9692408772932,15703356540,15737708282
2022-03-03 13:00:10-05:00,19831,0,735917121250,1479510591897088,408080882000862,956611910713,958378111804
2022-03-03 13:00:22-05:00,19832,9,7906940833,780527644110,780527644110,8986555655,9005532313
2022-03-03 13:01:15-05:00,19833,11,644373451250,46876397030395,46876397030395,444002631644,445549127927
2022-03-03 14:00:11-05:00,19834,5,2210006472916,2937786835036478,1308237482582680,4025002500253,4030306515788
2022-03-03 14:00:11-05:00,19835,8,113741834583,158477855109848,78030739509253,181461235568,181734215971
2022-03-03 14:00:12-05:00,19836,3,-192322085416,-114479477772138,-173476696563716,883728205233,883266632228
2022-03-03 14:00:14-05:00,19837,11,680189703750,47556586734145,47556586734145,444125903334,445758358623
2022-03-03 14:00:16-05:00,19838,7,-19340854583,241792223964343,239342079399868,321446819275,321400401224
2022-03-03 14:00:48-05:00,19839,1,216039361697916,1004252730454751479,452595769273821702,424222514265611,424741008733686
2022-03-03 14:00:49-05:00,19840,12,-81845644583,38422348025447,24033928616012,1100138201510,1099941771963
2022-03-03 14:00:55-05:00,19841,9,7025720416,787553364526,787553364526,8989678027,9006539756
2022-03-03 14:01:07-05:00,19842,6,15238490833,11922853508527,9707647263765,15660183930,15696756308
2022-03-03 14:01:07-05:00,19843,10,9314158750,1156949699128,1156949699128,7990796553,8013150534
2022-03-03 14:01:46-05:00,19844,4,273395023333,206534380072063,39926949410306,782693485164,783349633220
2022-03-03 14:01:49-05:00,19845,0,550939201666,1480061531098754,408631821202528,953217840205,954540094289
2022-03-03 14:01:53-05:00,19846,2,9025050514583,48482479122910706,37925744931649875,28246016921617,28267677042852
2022-03-03 15:00:00-05:00,19847,6,12588167500,11935441676027,9720235431265,15645573823,15675785425
2022-03-03 15:00:01-05:00,19848,7,-191134207500,241601089756843,239150945192368,331233016434,330774294336
2022-03-03 15:00:05-05:00,19849,0,685720939583,1480747252038337,409317542142111,952055607913,953701338168
2022-03-03 15:00:13-05:00,19850,3,-315326698333,-114794804470471,-173792023262049,885820410030,885063625954
2022-03-03 15:00:20-05:00,19851,12,-122617087083,38299730938364,23911311528929,1101549752744,1101255471735
2022-03-03 15:00:25-05:00,19852,9,7003441250,794556805776,794556805776,9003727691,9020535950
2022-03-03 15:00:27-05:00,19853,8,127047846250,158604902956098,78157787355503,181259703846,181564618677
2022-03-03 15:00:29-05:00,19854,10,10688089583,1167637788711,1167637788711,7991420163,8017071578
2022-03-03 15:00:29-05:00,19855,1,178881922823750,1004431612377575229,452774651196645452,423443826462280,423873143077057
2022-03-03 15:00:30-05:00,19856,4,321120643333,206855500715396,40248070053639,781924010687,782694700231
2022-03-03 15:03:55-05:00,19857,5,3164559354583,2940951394391061,1311402041937263,4018889118424,4026484060875
2022-03-03 15:04:04-05:00,19858,2,12981599423333,48495460722334039,37938726531073208,28190681663166,28221837501782
2022-03-03 15:04:08-05:00,19859,11,703697973750,48260284707895,48260284707895,444183363359,445872238496
2022-03-03 16:00:01-05:00,19860,1,188297615070833,1004619909992646062,452962948811716285,421742759879635,422194674155805
2022-03-03 16:00:01-05:00,19861,3,-326587032916,-115121391503387,-174118610294965,884602971566,883819162687
2022-03-03 16:00:02-05:00,19862,7,-119889824166,241481199932677,239031055368202,332783183520,332495447942
2022-03-03 16:00:24-05:00,19863,0,831873392916,1481579125431253,410149415535027,949103020489,951099516632
2022-03-03 16:00:24-05:00,19864,6,9289684166,11944731360193,9729525115431,15641167423,15663462665
2022-03-03 16:00:29-05:00,19865,11,658738516666,48919023224561,48919023224561,443560443966,445141416406
2022-03-03 16:00:44-05:00,19866,2,10725169271250,48506185891605289,37949451700344458,28142209165802,28167949572053
2022-03-03 16:01:07-05:00,19867,9,8703732500,803260538276,803260538276,8986972362,9007861320
2022-03-03 16:01:07-05:00,19868,10,10453360416,1178091149127,1178091149127,7966930535,7992018600
2022-03-03 16:01:19-05:00,19869,4,269154984583,207124655699979,40517225038222,781824755197,782470727160
2022-03-03 16:01:20-05:00,19870,12,-79044721666,38220686216698,23832266807263,1099128696073,1098938988741
2022-03-03 16:01:20-05:00,19871,5,3776701978750,2944728096369811,1315178743916013,4007658543659,4016722628408
2022-03-03 16:01:22-05:00,19872,8,182222690000,158787125646098,78340010045503,180263794440,180701128896
2022-03-03 17:00:02-05:00,19873,4,226367355416,207351023055395,40743592393638,782898188855,783441470508
2022-03-03 17:00:14-05:00,19874,3,-407491210416,-115528882713803,-174526101505381,885309627376,884331648471
2022-03-03 17:00:15-05:00,19875,9,8530346250,811790884526,811790884526,8970368918,8990841749
2022-03-03 17:00:15-05:00,19876,5,3123749985416,2947851846355227,1318302493901429,4000865628577,4008362628542
2022-03-03 17:00:17-05:00,19877,11,455514722083,49374537946644,49374537946644,443062498075,444155733408
2022-03-03 17:00:17-05:00,19878,12,-74354547500,38146331669198,23757912259763,1100572465949,1100394015035
2022-03-03 17:00:17-05:00,19879,8,197598145000,158984723791098,78537608190503,179435258703,179909494251
2022-03-03 17:00:18-05:00,19880,10,10067109583,1188158258710,1188158258710,7944779734,7968940797
2022-03-03 17:00:20-05:00,19881,1,169189378927500,1004789099371573562,453132138190643785,420735488029493,421141542538919
2022-03-03 17:00:20-05:00,19882,7,-108781061666,241372418871011,238922274306536,334231620050,333970545502
2022-03-03 17:00:24-05:00,19883,6,5943989583,11950675349776,9735469105014,15654063767,15668329342
2022-03-03 17:00:28-05:00,19884,0,556331589166,1482135457020419,410705747124193,950155903313,951491099127
2022-03-03 17:00:48-05:00,19885,2,8478774727916,48514664666333205,37957930475072374,28084025699178,28104374758525
2022-03-03 18:00:15-05:00,19886,3,-622184744166,-116151067457969,-175148286249547,897796524206,896303280820
2022-03-03 18:00:16-05:00,19887,2,7042222019583,48521706888352788,37964972697091957,28250587926032,28267489258879
2022-03-03 18:00:17-05:00,19888,0,450900140000,1482586357160419,411156647264193,956683285009,957765445345
2022-03-03 18:00:17-05:00,19889,4,142956550833,207493979606228,40886548944471,790325062438,790668158160
2022-03-03 18:00:19-05:00,19890,12,-221581287083,37924750382115,23536330972680,1106804206618,1106272411529
2022-03-03 18:00:42-05:00,19891,10,7369832083,1195528090793,1195528090793,7987047015,8004734612
2022-03-03 18:00:52-05:00,19892,7,-174405454166,241198013416845,238747868852370,337807170468,337388597378
2022-03-03 18:01:29-05:00,19893,1,142738680619583,1004931838052193145,453274876871263368,423565504950363,423908077783850
2022-03-03 18:01:29-05:00,19894,6,3933490833,11954608840609,9739402595847,15786886836,15796327214
2022-03-03 18:01:33-05:00,19895,8,140241231250,159124965022348,78677849421753,180004152005,180340730960
2022-03-03 18:01:36-05:00,19896,9,4814238750,816605123276,816605123276,9027024249,9038578422
2022-03-03 18:01:37-05:00,19897,11,204395569166,49578933515810,49578933515810,446982767222,447473316588
2022-03-03 18:10:15-05:00,19898,5,1734061317083,2949585907672310,1320036555218512,4017903759718,4022065506879
2022-03-03 19:00:17-05:00,19899,6,2757525416,11957366366025,9742160121263,15842817164,15849435225
2022-03-03 19:00:19-05:00,19900,4,208835736250,207702815342478,41095384680721,790438368159,790939573926
2022-03-03 19:00:23-05:00,19901,10,5354585416,1200882676209,1200882676209,8001927784,8014778789
2022-03-03 19:00:25-05:00,19902,7,-250929530833,240947083886012,238496939321537,339424131045,338821900171
2022-03-03 19:00:31-05:00,19903,1,136959541763333,1005068797593956478,453411836413026701,424420046370522,424748749270754
2022-03-03 19:00:31-05:00,19904,8,115671980000,159240637002348,78793521401753,180277228266,180554841018
2022-03-03 19:00:34-05:00,19905,0,412656859583,1482999014020002,411569304123776,957807045084,958797421547
2022-03-03 19:00:41-05:00,19906,2,10262106950833,48531968995303621,37975234804042790,28328820547894,28353449604576
2022-03-03 19:01:13-05:00,19907,12,-352087469166,37572662912949,23184243503514,1109607511662,1108762501736
2022-03-03 19:01:18-05:00,19908,5,1578916072916,2951164823745226,1321615471291428,4025241393149,4029030791724
2022-03-03 19:01:22-05:00,19909,3,-721147417083,-116872214875052,-175869433666630,903136489658,901405735857
2022-03-03 19:01:26-05:00,19910,9,4781526666,821386649942,821386649942,9044864352,9056340016
2022-03-03 19:04:48-05:00,19911,11,204986001666,49783919517476,49783919517476,448589264585,449081230989
2022-03-03 20:00:00-05:00,19912,6,7102958333,11964469324358,9749263079596,15674214484,15691261584
2022-03-03 20:00:02-05:00,19913,7,-158490751666,240788593134346,238338448569871,336033867720,335653489916
2022-03-03 20:00:04-05:00,19914,9,6429171250,827815821192,827815821192,8951185416,8966615427
2022-03-03 20:00:06-05:00,19915,2,15753058483750,48547722053787371,37990987862526540,28062473746050,28100281086411
2022-03-03 20:00:09-05:00,19916,3,-543799705000,-117416014580052,-176413233371630,895467239193,894162119901
2022-03-03 20:00:12-05:00,19917,0,729113340000,1483728127360002,412298417463776,946895467724,948645339740
2022-03-03 20:00:15-05:00,19918,1,234458378839166,1005303255972795644,453646294791865867,421934299114300,422496999223514
2022-03-03 20:00:28-05:00,19919,8,151907897916,159392544900264,78945429299669,178463846029,178828424984
2022-03-03 20:00:30-05:00,19920,11,329090747916,50113010265392,50113010265392,445454981267,446244799062
2022-03-03 20:00:34-05:00,19921,4,420002027916,208122817370394,41515386708637,778391658751,779399663618
2022-03-03 20:00:37-05:00,19922,5,2788093533333,2953952917278559,1324403564824761,4000489301943,4007180726423
2022-03-03 20:00:54-05:00,19923,10,7517839166,1208400515375,1208400515375,7909639853,7927682667
2022-03-03 20:00:59-05:00,19924,12,-175253583750,37397409329199,23008989919764,1106003293962,1105582685361
2022-03-03 21:00:07-05:00,19925,7,-82193161250,240706399973096,238256255408621,333073913635,332876650048
2022-03-03 21:00:07-05:00,19926,2,14519766596666,48562241820384037,38005507629123206,27523775001378,27558622441210
2022-03-03 21:00:09-05:00,19927,1,223008914167083,1005526264886962727,453869303706032950,417087819855579,417623041249580
2022-03-03 21:00:09-05:00,19928,4,319251152500,208442068522894,41834637861137,772239348864,773005551630
2022-03-03 21:00:10-05:00,19929,0,1085649213333,1484813776573335,413384066677109,929313530436,931919088548
2022-03-03 21:00:10-05:00,19930,3,-753547583750,-118169562163802,-177166780955380,889159802037,887351287836
2022-03-03 21:00:10-05:00,19931,12,6733507500,37404142836699,23015723427264,1085682898331,1085699058749
2022-03-03 21:01:14-05:00,19932,8,146247661250,159538792561514,79091676960919,175606953518,175957947905
2022-03-03 21:01:18-05:00,19933,6,11098826666,11975568151024,9760361906262,15414086149,15440723333
2022-03-03 21:01:32-05:00,19934,5,4991202362083,2958944119640642,1329394767186844,3945312381830,3957291267499
2022-03-03 21:01:37-05:00,19935,9,7770911250,835586732442,835586732442,8831517086,8850167273
2022-03-03 21:01:42-05:00,19936,10,9633537083,1218034052458,1218034052458,7773606320,7796726809
2022-03-03 21:02:11-05:00,19937,11,600877303750,50713887569142,50713887569142,439315934649,440758040178
2022-03-03 22:00:04-05:00,19938,10,11734372500,1229768424958,1229768424958,7735400187,7763562681
2022-03-03 22:00:06-05:00,19939,7,-63198232083,240643201741013,238193057176538,333936515583,333784839826
2022-03-03 22:00:22-05:00,19940,0,1381786110833,1486195562684168,414765852787942,923805839106,927122125772
2022-03-03 22:00:56-05:00,19941,8,173223329166,159712015890680,79264900290085,174466772784,174882508774
2022-03-03 22:00:57-05:00,19942,12,70430177083,37474573013782,23086153604347,1080326612770,1080495645195
2022-03-03 22:01:04-05:00,19943,3,-934104848333,-119103667012135,-178100885803713,904339356339,902097504703
2022-03-03 22:01:21-05:00,19944,4,317043229583,208759111752477,42151681090720,774972760761,775733664512
2022-03-03 22:02:39-05:00,19945,6,15507668750,11991075819774,9775869575012,15361561537,15398779942
2022-03-03 22:03:24-05:00,19946,9,10773338333,846360070775,846360070775,8812059779,8837915791
2022-03-03 22:03:25-05:00,19947,11,732746607916,51446634177058,51446634177058,437325322700,439083914559
2022-03-03 22:03:33-05:00,19948,2,14978834286666,48577220654670703,38020486463409872,27354925700531,27390874902819
2022-03-03 22:03:40-05:00,19949,1,279127906509166,1005805392793471893,454148431612542116,415255743679926,415925650655548
2022-03-03 22:16:44-05:00,19950,5,5617469670833,2964561589311475,1335012236857677,3934176179962,3947658107172
2022-03-03 23:00:03-05:00,19951,3,-984584130833,-120088251142968,-179085469934546,916203065909,913840063995
2022-03-03 23:00:08-05:00,19952,2,11214753350000,48588435408020703,38031701216759872,27284007086429,27310922494469
2022-03-03 23:00:10-05:00,19953,7,-111075384583,240532126356430,238081981791955,335227031415,334960450492
2022-03-03 23:00:10-05:00,19954,6,16145716250,12007221536024,9792015291262,15331830629,15370580348
2022-03-03 23:00:12-05:00,19955,10,12791951666,1242560376624,1242560376624,7714542984,7745243668
2022-03-03 23:00:42-05:00,19956,4,237868552500,208996980304977,42389549643220,777155126485,777726011011
2022-03-03 23:01:03-05:00,19957,5,5421238320000,2969982827631475,1340433475177677,3934517245541,3947528217509
2022-03-03 23:01:03-05:00,19958,0,1316981901666,1487512544585834,416082834689608,917347498856,920508255420
2022-03-03 23:01:30-05:00,19959,12,231147591666,37705720605448,23317301196013,1076855869664,1077410623884
2022-03-03 23:01:31-05:00,19960,1,221898265842083,1006027291059313976,454370329878384199,414557915907827,415090471745848
2022-03-03 23:01:38-05:00,19961,9,11469714583,857829785358,857829785358,8759497637,8787024952
2022-03-03 23:03:13-05:00,19962,8,180524594583,159892540485263,79445424884668,173764653491,174197912518
2022-03-03 23:05:01-05:00,19963,11,818062771250,52264696948308,52264696948308,436584917680,438548268331
2022-03-04 00:00:02-05:00,19964,7,-220383854583,240311742501847,237861597937372,338657037453,338128116202
2022-03-04 00:00:28-05:00,19965,0,1000383429166,1488512928015000,417083218118774,915607569738,918008489968
2022-03-04 00:00:53-05:00,19966,3,-1040270132083,-121128521275051,-180125740066629,921074899477,918578251160
2022-03-04 00:01:07-05:00,19967,9,12710401666,870540187024,870540187024,8716320576,8746825540
2022-03-04 00:01:11-05:00,19968,4,267326029166,209264306334143,42656875672386,776011845347,776653427817
2022-03-04 00:01:28-05:00,19969,12,516038891666,38221759497114,23833340087679,1070743753502,1071982246842
2022-03-04 00:01:41-05:00,19970,10,10653620000,1253213996624,1253213996624,7745862021,7771430709
2022-03-04 00:04:23-05:00,19971,2,9371105712083,48597806513732786,38041072322471955,27238994418964,27261485072673
2022-03-04 00:09:00-05:00,19972,8,170341727916,160062882213179,79615766612584,173442125982,173850946129
2022-03-04 00:09:34-05:00,19973,1,146237399307500,1006173528458621476,454516567277691699,413688395687397,414039365445735
2022-03-04 00:15:24-05:00,19974,6,13690375000,12020911911024,9805705666262,15342942574,15375799474
2022-03-04 00:19:58-05:00,19975,5,4432190226250,2974415017857725,1344865665403927,3942974094102,3953611350645
2022-03-04 00:26:06-05:00,19976,11,878873485000,53143570433308,53143570433308,436157317392,438266613756
2022-03-04 01:00:08-05:00,19977,6,16273006666,12037184917690,9821978672928,15334592627,15373647843
2022-03-04 01:00:09-05:00,19978,7,-214450783333,240097291718514,237647147154039,339070456562,338555774682
2022-03-04 01:00:45-05:00,19979,10,9696970000,1262910966624,1262910966624,7780001487,7803274215
2022-03-04 01:00:55-05:00,19980,1,162119883827916,1006335648342449392,454678687161519615,413619304219696,414008391940883
2022-03-04 01:01:02-05:00,19981,0,757969413333,1489270897428333,417841187532107,916184055124,918003181716
2022-03-04 01:01:02-05:00,19982,8,178366022916,160241248236095,79794132635500,173159661233,173587739688
2022-03-04 01:01:02-05:00,19983,5,4382781135000,2978797798992725,1349248446538927,3942169539943,3952688214667
2022-03-04 01:01:02-05:00,19984,9,10917305833,881457492857,881457492857,8695026222,8721227756
2022-03-04 01:01:03-05:00,19985,3,-1057941148333,-122186462423384,-181183681214962,923425760134,920886701378
2022-03-04 01:01:06-05:00,19986,4,352777251250,209617083585393,43009652923636,774258790762,775105456165
2022-03-04 01:02:08-05:00,19987,12,400758390833,38622517887947,24234098478512,1069583729071,1070545549209
2022-03-04 01:05:31-05:00,19988,2,7430128542500,48605236642275286,38048502451014455,27247953929721,27265786238223
2022-03-04 02:00:09-05:00,19989,6,14364480000,12051549397690,9836343152928,15364375705,15398850457
2022-03-04 02:00:13-05:00,19990,12,344339883750,38966857771697,24578438362262,1070715737748,1071542153469
2022-03-04 02:00:13-05:00,19991,0,589240975000,1489860138403333,418430428507107,918464518460,919878696800
2022-03-04 02:00:16-05:00,19992,7,-265452052500,239831839666014,237381695101539,341035890780,340398805854
2022-03-04 02:01:35-05:00,19993,2,10233505312916,48615470147588202,38058735956327371,27254902674111,27279463086862
2022-03-04 02:01:44-05:00,19994,9,6485285000,887942777857,887942777857,8728799278,8744363962
2022-03-04 02:01:46-05:00,19995,4,412320522916,210029404108309,43421973446552,771719618233,772709187488
2022-03-04 02:01:46-05:00,19996,8,177432908750,160418681144845,79971565544250,173056888326,173482727307
2022-03-04 02:02:56-05:00,19997,3,-1036322253750,-123222784677134,-182220003468712,923964583896,921477410487
2022-03-04 02:08:27-05:00,19998,10,6713612500,1269624579124,1269624579124,7814056528,7830169198
2022-03-04 02:08:32-05:00,19999,5,3414798167083,2982212597159808,1352663244706010,3948003620866,3956199136467
2022-03-04 02:08:32-05:00,20000,1,134879123268333,1006470527465717725,454813566284787948,413896862332722,414220572228566
2022-03-04 02:08:37-05:00,20001,11,774705931666,53918276364974,53918276364974,435477038154,437336332390
2022-03-04 03:00:00-05:00,20002,7,-231591372500,239600248293514,237150103729039,340456119839,339900300545
2022-03-04 03:00:15-05:00,20003,4,297704667500,210327108775809,43719678114052,771345268603,772059759805
2022-03-04 03:00:15-05:00,20004,6,11086158333,12062635556023,9847429311261,15369806203,15396412983
